Date,Public Health Unit,Cases by episode date,Cases rate by episode date,Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate
28-06-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
29-06-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
30-06-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
01-07-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
02-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
03-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
04-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
05-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
06-07-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
07-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
08-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
09-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
10-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
11-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
12-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
13-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
14-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
15-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
16-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
17-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
18-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
19-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
20-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
21-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
22-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
23-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
24-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
25-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
26-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
27-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
28-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
29-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
30-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
31-07-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
01-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
02-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
03-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
04-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
05-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
06-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
07-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
08-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
09-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
10-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
11-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
12-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
13-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
14-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
15-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
16-08-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,1,0.6,0,0,0,0
17-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
18-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
19-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
20-08-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,1,0.6,0,0
21-08-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
22-08-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
23-08-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
24-08-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,0,0,0,0,0,0,0,0
25-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
26-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,0,0,0,0
27-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,0,0,0,0
28-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
29-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
30-08-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
31-08-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
01-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
02-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
03-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
04-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
05-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
06-09-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
07-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
08-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
09-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
10-09-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
11-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
12-09-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
13-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
14-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
15-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
16-09-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
17-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
18-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
19-09-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,0,0,0,0,0,0,0,0
20-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
21-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
22-09-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,2,1.2,0,0,0,0,0,0
23-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,0,0,0,0,0,0,0,0
24-09-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,0,0
25-09-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
26-09-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,0,0,0,0,0,0,0,0
27-09-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
28-09-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,0,0,0,0
29-09-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,5,2.9,0,0,0,0,0,0
30-09-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
01-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,4,2.3,0,0,0,0,0,0
02-10-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,3,1.7,0,0,0,0,0,0
03-10-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
04-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
05-10-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,3,1.7,0,0,0,0,0,0
06-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
07-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
08-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
09-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
10-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
11-10-2020,"Leeds, Grenville & Lanark District Health Unit",5,2.9,0,0,0,0,0,0,0,0
12-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,1,0.6,0,0,0,0
13-10-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,3,1.7,0,0,0,0,0,0
14-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,2,1.2,0,0,0,0,0,0
15-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,0,0,0,0,0,0,0,0
16-10-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,5,2.9,0,0,0,0,0,0
17-10-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
18-10-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,0,0,0,0,0,0,0,0
19-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,3,1.7,0,0,1,0.6,0,0
20-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,3,1.7,0,0,0,0,0,0
21-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
22-10-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,3,1.7,0,0,0,0,0,0
23-10-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,4,2.3,0,0,0,0,0,0
24-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,1,0.6
25-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,0,0
26-10-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,0,0,0,0
27-10-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,3,1.7,1,0.6,0,0,0,0
28-10-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,5,2.9,0,0,0,0,0,0
29-10-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
30-10-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
31-10-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
01-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
02-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
03-11-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,0,0,1,0.6,0,0,0,0
04-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,3,1.7,0,0,1,0.6,0,0
05-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
06-11-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,3,1.7,0,0,1,0.6,0,0
07-11-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,2,1.2,0,0,0,0,0,0
08-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
09-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,3,1.7,0,0,0,0,0,0
10-11-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,3,1.7,1,0.6,0,0,0,0
11-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,1,0.6,0,0
12-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
13-11-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,0,0,0,0,0,0,0,0
14-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
15-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
16-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
17-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
18-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
19-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
20-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
21-11-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,0,0,0,0,0,0,0,0
22-11-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
23-11-2020,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
24-11-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,0,0,0,0,0,0,0,0
25-11-2020,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
26-11-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,3,1.7,0,0,0,0,0,0
27-11-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,0,0
28-11-2020,"Leeds, Grenville & Lanark District Health Unit",6,3.5,2,1.2,0,0,0,0,0,0
29-11-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,2,1.2,0,0,0,0,0,0
30-11-2020,"Leeds, Grenville & Lanark District Health Unit",9,5.2,2,1.2,0,0,0,0,0,0
01-12-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,6,3.5,0,0,0,0,0,0
02-12-2020,"Leeds, Grenville & Lanark District Health Unit",9,5.2,6,3.5,0,0,0,0,0,0
03-12-2020,"Leeds, Grenville & Lanark District Health Unit",7,4,4,2.3,0,0,0,0,0,0
04-12-2020,"Leeds, Grenville & Lanark District Health Unit",5,2.9,13,7.5,0,0,0,0,0,0
05-12-2020,"Leeds, Grenville & Lanark District Health Unit",7,4,7,4,0,0,0,0,0,0
06-12-2020,"Leeds, Grenville & Lanark District Health Unit",11,6.4,6,3.5,0,0,0,0,0,0
07-12-2020,"Leeds, Grenville & Lanark District Health Unit",13,7.5,6,3.5,0,0,0,0,0,0
08-12-2020,"Leeds, Grenville & Lanark District Health Unit",14,8.1,14,8.1,0,0,0,0,0,0
09-12-2020,"Leeds, Grenville & Lanark District Health Unit",12,6.9,14,8.1,0,0,0,0,0,0
10-12-2020,"Leeds, Grenville & Lanark District Health Unit",11,6.4,16,9.2,0,0,0,0,0,0
11-12-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,9,5.2,0,0,0,0,0,0
12-12-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,7,4,0,0,0,0,0,0
13-12-2020,"Leeds, Grenville & Lanark District Health Unit",5,2.9,4,2.3,1,0.6,0,0,0,0
14-12-2020,"Leeds, Grenville & Lanark District Health Unit",6,3.5,2,1.2,1,0.6,0,0,0,0
15-12-2020,"Leeds, Grenville & Lanark District Health Unit",5,2.9,6,3.5,0,0,1,0.6,0,0
16-12-2020,"Leeds, Grenville & Lanark District Health Unit",7,4,11,6.4,1,0.6,0,0,0,0
17-12-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,7,4,1,0.6,1,0.6,0,0
18-12-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,6,3.5,0,0,1,0.6,0,0
19-12-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,1,0.6,0,0,0,0,0,0
20-12-2020,"Leeds, Grenville & Lanark District Health Unit",7,4,3,1.7,2,1.2,0,0,0,0
21-12-2020,"Leeds, Grenville & Lanark District Health Unit",2,1.2,0,0,0,0,0,0,0,0
22-12-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,3,1.7,0,0,1,0.6,0,0
23-12-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,4,2.3,0,0,0,0,0,0
24-12-2020,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,1,0.6,0,0
25-12-2020,"Leeds, Grenville & Lanark District Health Unit",8,4.6,2,1.2,1,0.6,0,0,0,0
26-12-2020,"Leeds, Grenville & Lanark District Health Unit",6,3.5,1,0.6,0,0,1,0.6,0,0
27-12-2020,"Leeds, Grenville & Lanark District Health Unit",8,4.6,6,3.5,1,0.6,0,0,0,0
28-12-2020,"Leeds, Grenville & Lanark District Health Unit",4,2.3,4,2.3,0,0,1,0.6,0,0
29-12-2020,"Leeds, Grenville & Lanark District Health Unit",8,4.6,13,7.5,0,0,0,0,0,0
30-12-2020,"Leeds, Grenville & Lanark District Health Unit",5,2.9,3,1.7,0,0,0,0,0,0
31-12-2020,"Leeds, Grenville & Lanark District Health Unit",8,4.6,10,5.8,0,0,0,0,0,0
01-01-2021,"Leeds, Grenville & Lanark District Health Unit",11,6.4,13,7.5,1,0.6,1,0.6,0,0
02-01-2021,"Leeds, Grenville & Lanark District Health Unit",6,3.5,2,1.2,0,0,0,0,0,0
03-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
04-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,0,0
05-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,16,9.2,0,0,1,0.6,0,0
06-01-2021,"Leeds, Grenville & Lanark District Health Unit",7,4,5,2.9,0,0,0,0,0,0
07-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,6,3.5,0,0,0,0,0,0
08-01-2021,"Leeds, Grenville & Lanark District Health Unit",5,2.9,1,0.6,0,0,0,0,0,0
09-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,0,0
10-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,4,2.3,0,0,0,0,1,0.6
11-01-2021,"Leeds, Grenville & Lanark District Health Unit",5,2.9,0,0,1,0.6,0,0,0,0
12-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,6,3.5,0,0,0,0,0,0
13-01-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,5,2.9,0,0,0,0,0,0
14-01-2021,"Leeds, Grenville & Lanark District Health Unit",4,2.3,6,3.5,0,0,0,0,0,0
15-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,6,3.5,0,0,0,0,0,0
16-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
17-01-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
18-01-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
19-01-2021,"Leeds, Grenville & Lanark District Health Unit",5,2.9,3,1.7,0,0,1,0.6,0,0
20-01-2021,"Leeds, Grenville & Lanark District Health Unit",4,2.3,1,0.6,1,0.6,0,0,0,0
21-01-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,3,1.7,0,0,0,0,0,0
22-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,2,1.2,0,0,0,0,0,0
23-01-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,0,0,0,0
24-01-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
25-01-2021,"Leeds, Grenville & Lanark District Health Unit",4,2.3,2,1.2,0,0,0,0,0,0
26-01-2021,"Leeds, Grenville & Lanark District Health Unit",5,2.9,5,2.9,0,0,0,0,0,0
27-01-2021,"Leeds, Grenville & Lanark District Health Unit",8,4.6,6,3.5,0,0,1,0.6,0,0
28-01-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,4,2.3,0,0,0,0,0,0
29-01-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,6,3.5,0,0,0,0,0,0
30-01-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,2,1.2,0,0,0,0,0,0
31-01-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,5,2.9,0,0,0,0,0,0
01-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,4,2.3,0,0,0,0,0,0
02-02-2021,"Leeds, Grenville & Lanark District Health Unit",4,2.3,1,0.6,0,0,0,0,0,0
03-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,0,0,0,0
04-02-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,2,1.2,0,0,0,0,0,0
05-02-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,0,0,1,0.6,0,0,0,0
06-02-2021,"Leeds, Grenville & Lanark District Health Unit",6,3.5,2,1.2,0,0,0,0,0,0
07-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
08-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,1,0.6,0,0
09-02-2021,"Leeds, Grenville & Lanark District Health Unit",4,2.3,2,1.2,0,0,0,0,0,0
10-02-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,5,2.9,0,0,0,0,0,0
11-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,0,0,0,0
12-02-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
13-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,3,1.7,1,0.6,0,0,0,0
14-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,1,0.6,0,0,0,0,0,0
15-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
16-02-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,0,0,2,1.2,0,0,0,0
17-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,2,1.2,0,0,0,0,0,0
18-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,1,0.6,0,0
19-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,2,1.2,0,0,1,0.6,0,0
20-02-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,0,0,0,0,0,0,0,0
21-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,0,0,0,0,0,0,0,0
22-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,1,0.6,0,0,1,0.6,0,0
23-02-2021,"Leeds, Grenville & Lanark District Health Unit",3,1.7,1,0.6,0,0,0,0,0,0
24-02-2021,"Leeds, Grenville & Lanark District Health Unit",4,2.3,4,2.3,0,0,0,0,0,0
25-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
26-02-2021,"Leeds, Grenville & Lanark District Health Unit",1,0.6,3,1.7,0,0,0,0,0,0
27-02-2021,"Leeds, Grenville & Lanark District Health Unit",2,1.2,2,1.2,0,0,0,0,0,0
28-02-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,6,3.5,0,0,0,0,0,0
01-03-2021,"Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0
15-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
16-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
17-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
18-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
19-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
20-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
21-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
22-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
23-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
24-01-2020,Middlesex-London Health Unit,1,0.2,1,0.2,0,0,0,0,0,0
25-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
26-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
27-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
28-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
29-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
30-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
31-01-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
01-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
02-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
03-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
04-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
05-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
06-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
07-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
08-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
09-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
10-02-2020,Middlesex-London Health Unit,0,0,0,0,0,0,0,0,0,0
